8 threads:
4096 blocks per slice
i 02709 v 000000001055156e
i 02710 v 00000000105967b9
i 02711 v 00000000105eaedd
i 02712 v 00000000105f2dd7
i 02713 v 000000001061493c
i 02714 v 0000000010649538
i 02715 v 00000000106510df
i 02716 v 0000000010658089
i 02717 v 000000001068892b
i 02718 v 0000000010690d38
i 02719 v 00000000106bbeda
i 02720 v 00000000106c0a30
i 02721 v 00000000106ccb7a
i 02722 v 00000000106dc493
i 02723 v 0000000010716c1b
i 02724 v 000000001071f451
i 02725 v 000000001072751a
i 02726 v 00000000107addec
i 02727 v 00000000107bf8ec
i 02728 v 00000000107d4e42
i 02729 v 00000000107e7923
i 02730 v 00000000107f7a00
i 02731 v 0000000010803a45
i 02732 v 000000001081bf40
i 02733 v 000000001082b9c8
i 02734 v 0000000010841685
i 02735 v 000000001086f664
i 02736 v 0000000010870906
i 02737 v 000000001089a1d1
i 02738 v 00000000108b2ac2
i 02739 v 00000000108cae44
i 02740 v 000000001090891f
i 02741 v 000000001091ad72
i 02742 v 000000001098167b
i 02743 v 00000000109c3f59
i 02744 v 00000000109cef9b
i 02745 v 00000000109d5be8
i 02746 v 00000000109fc92b
i 02747 v 0000000010a21521
i 02748 v 0000000010a3ea25
i 02749 v 0000000010a5c7a8
i 02750 v 0000000010a62493
i 02751 v 0000000010a79778
i 02752 v 0000000010aa5bbc
i 02753 v 0000000010ad35ae
i 02754 v 0000000010b04286
i 02755 v 0000000010b289ec
i 02756 v 0000000010b84c62
i 02757 v 0000000010b964f5
i 02758 v 0000000010bb7926
i 02759 v 0000000010bcc576
i 02760 v 0000000010bf64ee
i 02761 v 0000000010c096ac
i 02762 v 0000000010c1fbf0
i 02763 v 0000000010c23ee2
i 02764 v 0000000010c2a5ef
i 02765 v 0000000010c55d91
i 02766 v 0000000010c8ee7c
i 02767 v 0000000010cd3cd3
i 02768 v 0000000010cffbd5
i 02769 v 0000000010d435c3
i 02770 v 0000000010d63d0c
i 02771 v 0000000010d6c766
i 02772 v 0000000010d6fd9a
i 02773 v 0000000010d8ecd3
i 02774 v 0000000010da84ef
i 02775 v 0000000010db6d07
i 02776 v 0000000010dc76c6
i 02777 v 0000000010e99871
i 02778 v 0000000010ea6ee1
i 02779 v 0000000010ece297
i 02780 v 0000000010eddfa8
i 02781 v 0000000010efbd32
i 02782 v 0000000010f24a00
i 02783 v 0000000010f26e66
i 02784 v 0000000010f354ba
i 02785 v 0000000010f3c9f3
i 02786 v 0000000010fdf36b
i 02787 v 0000000011033ba5
i 02788 v 000000001109673a
i 02789 v 00000000110d001d
i 02790 v 000000001110bac4
i 02791 v 0000000011118768
i 02792 v 000000001115160d
i 02793 v 0000000011172cf5
i 02794 v 0000000011179e0a
i 02795 v 000000001117cb5f
i 02796 v 00000000111b450f
i 02797 v 00000000111c2471
i 02798 v 000000001120c572
i 02799 v 0000000011226ec9
i 02800 v 000000001123e2d1
i 02801 v 000000001125b1fa
i 02802 v 0000000011281164
i 02803 v 000000001128bb13
i 02804 v 00000000112b8d2f
i 02805 v 0000000011313249
i 02806 v 000000001131c617
i 02807 v 00000000113219fd
i 02808 v 00000000113a96bf
i 02809 v 000000001142b517
i 02810 v 000000001142fc3b
i 02811 v 0000000011467013
i 02812 v 00000000114684aa
i 02813 v 00000000114ed59f
i 02814 v 00000000114f4cef
i 02815 v 000000001154c494
i 02816 v 0000000011559747
i 02817 v 0000000011585823
i 02818 v 000000001158e3bf
i 02819 v 00000000115bc514
i 02820 v 00000000115f31aa
i 02821 v 0000000011681de7
i 02822 v 00000000116b1f92
i 02823 v 00000000117287c4
i 02824 v 0000000011742f8e
i 02825 v 000000001174db25
i 02826 v 00000000117cb750
i 02827 v 000000001185fdb3
i 02828 v 000000001187e857
i 02829 v 000000001189f9d4
i 02830 v 00000000118d8fd8
i 02831 v 00000000118f7cf7
i 02832 v 0000000011934e86
i 02833 v 0000000011952056
i 02834 v 0000000011994d76
i 02835 v 0000000011a14e0c
i 02836 v 0000000011a4438c
i 02837 v 0000000011a82e6a
i 02838 v 0000000011a9deb9
i 02839 v 0000000011aa0023
i 02840 v 0000000011b419fa
i 02841 v 0000000011b42060
i 02842 v 0000000011b5813f
i 02843 v 0000000011b61d5a
i 02844 v 0000000011bd36c8
i 02845 v 0000000011c344f7
i 02846 v 0000000011c7e92c
i 02847 v 0000000011c823e3
i 02848 v 0000000011c8a4f2
i 02849 v 0000000011c8c0db
i 02850 v 0000000011cdfe2c
i 02851 v 0000000011da1bdd
i 02852 v 0000000011dd0983
i 02853 v 0000000011ddf679
i 02854 v 0000000011e0d148
i 02855 v 0000000011e24285
i 02856 v 0000000011e4834e
i 02857 v 0000000011eab613
i 02858 v 0000000011f3bcb8
i 02859 v 0000000011f75a03
i 02860 v 0000000011f9f482
i 02861 v 0000000011fbcf1e
i 02862 v 00000000121257f6
i 02863 v 000000001215c15d
i 02864 v 0000000012185299
i 02865 v 00000000121a645b
i 02866 v 00000000121fa599
i 02867 v 000000001225f3af
i 02868 v 0000000012282300
i 02869 v 00000000122b490f
i 02870 v 0000000012370dbf
i 02871 v 00000000123d336f
i 02872 v 00000000123ec7b6
i 02873 v 000000001245feb6
i 02874 v 00000000124706ad
i 02875 v 00000000124882e3
i 02876 v 0000000012494172
i 02877 v 00000000124dcf1f
i 02878 v 000000001256e894
i 02879 v 000000001258c720
i 02880 v 00000000125ed7dd
i 02881 v 0000000012631258
i 02882 v 0000000012637339
i 02883 v 0000000012666b24
i 02884 v 00000000126e99d7
i 02885 v 0000000012722bb5
i 02886 v 0000000012747e40
i 02887 v 00000000127673dc
i 02888 v 000000001276ddb4
i 02889 v 00000000127fab97
i 02890 v 0000000012807349
i 02891 v 0000000012816358
i 02892 v 00000000128a50d8
i 02893 v 00000000128ba338
i 02894 v 000000001290aa40
i 02895 v 000000001295fcc7
i 02896 v 000000001297d34a
i 02897 v 0000000012a44777
i 02898 v 0000000012a5274a
i 02899 v 0000000012a91d7a
i 02900 v 0000000012aa3be1
i 02901 v 0000000012ae24bd
i 02902 v 0000000012b25e88
i 02903 v 0000000012b7ca91
i 02904 v 0000000012b98cd6
i 02905 v 0000000012bb3fbf
i 02906 v 0000000012bdea77
i 02907 v 0000000012c0dc84
i 02908 v 0000000012c67eab
i 02909 v 0000000012c94213
i 02910 v 0000000012cabec7
i 02911 v 0000000012cde94f
i 02912 v 0000000012d50b98
i 02913 v 0000000012db0272
i 02914 v 0000000012e72655
i 02915 v 0000000012ee15c6
i 02916 v 0000000012f00459
i 02917 v 0000000012fcfc92
i 02918 v 000000001301a28e
i 02919 v 000000001302c769
i 02920 v 0000000013044889
i 02921 v 000000001306950f
i 02922 v 000000001308a89f
i 02923 v 00000000130a2589
i 02924 v 00000000131eb3ef
i 02925 v 000000001321ef49
i 02926 v 0000000013244e55
i 02927 v 0000000013288ad3
i 02928 v 000000001330a5c3
i 02929 v 0000000013312dfb
i 02930 v 000000001332d726
i 02931 v 0000000013370478
i 02932 v 00000000133b3e66
i 02933 v 00000000133cfa4e
i 02934 v 0000000013409a89
i 02935 v 000000001345f1ac
i 02936 v 000000001353183a
i 02937 v 0000000013548ae1
i 02938 v 000000001362d9d7
i 02939 v 00000000136d0e0c
i 02940 v 0000000013703da0
i 02941 v 000000001371e6c2
i 02942 v 000000001371fa55
i 02943 v 000000001380e7cb
i 02944 v 000000001382d55e
i 02945 v 0000000013995055
i 02946 v 00000000139f87f9
i 02947 v 0000000013a588ac
i 02948 v 0000000013b406bb
i 02949 v 0000000013c133ab
i 02950 v 0000000013ce7d76
i 02951 v 0000000013d438d9
i 02952 v 0000000013d53e4b
i 02953 v 0000000013dcbd3b
i 02954 v 0000000013dd6c8d
i 02955 v 0000000013e914fb
i 02956 v 0000000013f33cdb
i 02957 v 0000000013fee816
i 02958 v 00000000140e0d7a
i 02959 v 000000001413bfbf
i 02960 v 000000001416a1d0
i 02961 v 000000001421be67
i 02962 v 00000000142957f8
i 02963 v 00000000142be396
i 02964 v 00000000143c194b
i 02965 v 00000000143ce25b
i 02966 v 00000000143d13a8
i 02967 v 00000000144ade11
i 02968 v 000000001461453b
i 02969 v 0000000014626fa3
i 02970 v 000000001462d8b7
i 02971 v 000000001468fb2c
i 02972 v 00000000146a4b3e
i 02973 v 00000000146c3a7a
i 02974 v 00000000146f5e41
i 02975 v 00000000147a96dd
i 02976 v 00000000147ec9f2
i 02977 v 00000000148020d5
i 02978 v 0000000014867f73
i 02979 v 000000001487a631
i 02980 v 000000001488b3fa
i 02981 v 00000000148a8a70
i 02982 v 00000000148d3d03
i 02983 v 000000001496969d
i 02984 v 0000000014a91c4e
i 02985 v 0000000014b19474
i 02986 v 0000000014b497c9
i 02987 v 0000000014b70351
i 02988 v 0000000014c3014e
i 02989 v 0000000014d1be19
i 02990 v 0000000014d5fa7e
i 02991 v 0000000014d7b528
i 02992 v 0000000014ddd4f4
i 02993 v 0000000014e1f061
i 02994 v 0000000014e569d8
i 02995 v 0000000014fae966
i 02996 v 00000000150235b6
i 02997 v 0000000015032ad6
i 02998 v 000000001505a5e8
i 02999 v 0000000015090458
i 03000 v 000000001509fbae
i 03001 v 000000001515c0ad
i 03002 v 00000000151a283e
i 03003 v 00000000151d3356
i 03004 v 00000000151f4063
i 03005 v 000000001524a91e
i 03006 v 000000001528b010
i 03007 v 00000000152fb95a
i 03008 v 000000001533bdd4
i 03009 v 0000000015344628
i 03010 v 000000001540dd5d
i 03011 v 00000000154e5bb9
i 03012 v 0000000015519b88
i 03013 v 000000001554e04b
i 03014 v 00000000155acdb9
i 03015 v 0000000015687a71
i 03016 v 00000000156c5556
i 03017 v 00000000157106f3
i 03018 v 00000000157227d1
i 03019 v 0000000015729a66
i 03020 v 0000000015765e1e
i 03021 v 00000000157d28aa
i 03022 v 00000000157f9e2e
i 03023 v 000000001581153b
i 03024 v 00000000158b1811
i 03025 v 0000000015916510
i 03026 v 000000001594ec9f
i 03027 v 0000000015978aff
i 03028 v 0000000015b242f5
i 03029 v 0000000015b3be34
i 03030 v 0000000015beba32
i 03031 v 0000000015de7842
i 03032 v 0000000015e46366
i 03033 v 0000000015fb04e1
i 03034 v 0000000016030752
i 03035 v 0000000016044eb9
i 03036 v 000000001605898c
i 03037 v 000000001608c9ab
i 03038 v 00000000160c4f04
i 03039 v 000000001615a926
i 03040 v 00000000161fbedc
i 03041 v 000000001622bd81
i 03042 v 0000000016280e94
i 03043 v 00000000162971ef
i 03044 v 00000000162dbb60
i 03045 v 00000000162e7206
i 03046 v 0000000016378f71
i 03047 v 0000000016419813
i 03048 v 00000000164e4b47
i 03049 v 0000000016575585
i 03050 v 00000000166315ec
i 03051 v 00000000166bfa26
i 03052 v 0000000016740b45
i 03053 v 00000000167870ab
i 03054 v 0000000016794462
i 03055 v 00000000167caf43
i 03056 v 000000001688d765
i 03057 v 00000000168d532e
i 03058 v 000000001691207e
i 03059 v 000000001695cd94
i 03060 v 00000000169b80cc
i 03061 v 00000000169e0973
i 03062 v 0000000016a5db1b
i 03063 v 0000000016a6226f
i 03064 v 0000000016ac91ae
i 03065 v 0000000016ae2f53
i 03066 v 0000000016b852e5
i 03067 v 0000000016c326a1
i 03068 v 0000000016c80e8e
i 03069 v 0000000016d3364a
i 03070 v 0000000016d4b174
i 03071 v 0000000016d809f5
i 03072 v 0000000016e3f97f
i 03073 v 0000000016e9d000
i 03074 v 0000000016fc4212
i 03075 v 000000001707296d
i 03076 v 000000001712f8d4
i 03077 v 00000000171b1678
i 03078 v 00000000171d960d
i 03079 v 0000000017249a5e
i 03080 v 00000000172846c6
i 03081 v 0000000017453e75
i 03082 v 0000000017485f86
i 03083 v 00000000174e31c3
i 03084 v 0000000017762dbe
i 03085 v 000000001779ff21
i 03086 v 00000000178526ba
i 03087 v 0000000017908c7d
i 03088 v 0000000017968715
i 03089 v 00000000179ed156
i 03090 v 00000000179f7e10
i 03091 v 0000000017a4e073
i 03092 v 0000000017b5f137
i 03093 v 0000000017d28060
i 03094 v 0000000017da2433
i 03095 v 0000000017dd5a46
i 03096 v 0000000017e83436
i 03097 v 0000000017ed6287
i 03098 v 0000000017f867a1
i 03099 v 000000001832a7ae
i 03100 v 0000000018349ba4
i 03101 v 00000000183949d8
i 03102 v 0000000018401122
i 03103 v 00000000185b1224
i 03104 v 00000000185c3f52
i 03105 v 00000000186015fa
i 03106 v 00000000186680d8
i 03107 v 0000000018680ad2
i 03108 v 000000001874a913
i 03109 v 00000000187de956
i 03110 v 0000000018820f61
i 03111 v 0000000018822060
i 03112 v 00000000188c46f8
i 03113 v 000000001896d426
i 03114 v 000000001897f8e9
i 03115 v 000000001898119a
i 03116 v 0000000018a33352
i 03117 v 0000000018ab0d2a
i 03118 v 0000000018b00e0b
i 03119 v 0000000018b1283d
i 03120 v 0000000018ba72aa
i 03121 v 0000000018bb07c9
i 03122 v 0000000018c612cd
i 03123 v 0000000018c8729c
i 03124 v 0000000018e27972
i 03125 v 0000000018f0da95
i 03126 v 0000000018f93296
i 03127 v 00000000190c11ca
i 03128 v 00000000190f673d
i 03129 v 0000000019124853
i 03130 v 00000000191383fc
i 03131 v 00000000191b3ff0
i 03132 v 00000000191d007b
i 03133 v 0000000019228397
i 03134 v 00000000192e6ef8
i 03135 v 00000000192f9f98
i 03136 v 00000000194337fa
i 03137 v 0000000019459a43
i 03138 v 0000000019477721
i 03139 v 0000000019478513
i 03140 v 000000001952f043
i 03141 v 00000000195934fd
i 03142 v 00000000197633b3
i 03143 v 00000000197ddc0b
i 03144 v 000000001982f119
i 03145 v 000000001989fb3c
i 03146 v 00000000198ef35c
i 03147 v 00000000199c3621
i 03148 v 0000000019c1cbca
i 03149 v 0000000019d72214
i 03150 v 0000000019dc409a
i 03151 v 0000000019e45d01
i 03152 v 0000000019ee0065
i 03153 v 000000001a025534
i 03154 v 000000001a0e3907
i 03155 v 000000001a110d4f
i 03156 v 000000001a119bdf
i 03157 v 000000001a1748bd
i 03158 v 000000001a1c4344
i 03159 v 000000001a20f290
i 03160 v 000000001a230e1b
i 03161 v 000000001a255cb3
i 03162 v 000000001a2b46fd
i 03163 v 000000001a2e0d52
i 03164 v 000000001a3863ce
i 03165 v 000000001a40fdbd
i 03166 v 000000001a47a555
i 03167 v 000000001a4835a0
i 03168 v 000000001a684d6d
i 03169 v 000000001a743555
i 03170 v 000000001a7be5ba
i 03171 v 000000001a7d6fbd
i 03172 v 000000001a889cc0
i 03173 v 000000001a8f4b5b
i 03174 v 000000001a923991
i 03175 v 000000001ab2f829
i 03176 v 000000001ab334f6
i 03177 v 000000001ac0464a
i 03178 v 000000001ac0ebe8
i 03179 v 000000001aca61d9
i 03180 v 000000001ad576a0
i 03181 v 000000001adb5384
i 03182 v 000000001af568cd
i 03183 v 000000001b03aa92
i 03184 v 000000001b09071b
i 03185 v 000000001b20edc6
i 03186 v 000000001b27d930
i 03187 v 000000001b28b4f8
i 03188 v 000000001b4557b9
i 03189 v 000000001b4f878e
i 03190 v 000000001b501644
i 03191 v 000000001b5a4687
i 03192 v 000000001b6aabe8
i 03193 v 000000001b75100d
i 03194 v 000000001b8456b5
i 03195 v 000000001b8ec7eb
i 03196 v 000000001b96fa8a
i 03197 v 000000001b9721a9
i 03198 v 000000001b9ad9ee
i 03199 v 000000001bac9df9
i 03200 v 000000001bb9454f
i 03201 v 000000001bca9076
i 03202 v 000000001bd9f947
i 03203 v 000000001bdb53f1
i 03204 v 000000001be3f04d
i 03205 v 000000001beb05b6
i 03206 v 000000001bf13180
i 03207 v 000000001bf28f2f
i 03208 v 000000001bf98c6a
i 03209 v 000000001c01fdd1
i 03210 v 000000001c042506
i 03211 v 000000001c06149f
i 03212 v 000000001c13779e
i 03213 v 000000001c244dc3
i 03214 v 000000001c258cc9
i 03215 v 000000001c34ac01
i 03216 v 000000001c3d1f84
i 03217 v 000000001c423027
i 03218 v 000000001c427d2b
i 03219 v 000000001c4d2eb2
i 03220 v 000000001c53aaeb
i 03221 v 000000001c54c3ce
i 03222 v 000000001c5ea742
i 03223 v 000000001c68a148
i 03224 v 000000001c6dbc24
i 03225 v 000000001c706bbb
i 03226 v 000000001c72976d
i 03227 v 000000001c91bbb6
i 03228 v 000000001c9abf94
i 03229 v 000000001caa0e3e
i 03230 v 000000001cb27e00
i 03231 v 000000001cb579fc
i 03232 v 000000001cbb3055
i 03233 v 000000001cbb8ac2
i 03234 v 000000001cc6e6e5
i 03235 v 000000001cc7a39b
i 03236 v 000000001cd043a5
i 03237 v 000000001cd45201
i 03238 v 000000001cd92fc0
i 03239 v 000000001cdbf9e1
i 03240 v 000000001cdde272
i 03241 v 000000001ce1f55c
i 03242 v 000000001ce795f3
i 03243 v 000000001ce86449
i 03244 v 000000001cf5e2be
i 03245 v 000000001d09d30a
i 03246 v 000000001d13b869
i 03247 v 000000001d156e38
i 03248 v 000000001d162ffe
i 03249 v 000000001d211559
i 03250 v 000000001d4451b2
i 03251 v 000000001d5d26e5
i 03252 v 000000001d74ebb6
i 03253 v 000000001d7e0295
i 03254 v 000000001d9e1d59
i 03255 v 000000001da231ea
i 03256 v 000000001dbbf523
i 03257 v 000000001dc40285
i 03258 v 000000001de09bb6
i 03259 v 000000001dec8aa1
i 03260 v 000000001df222c6
i 03261 v 000000001e048ed7
i 03262 v 000000001e076c90
i 03263 v 000000001e092752
i 03264 v 000000001e186ed7
i 03265 v 000000001e3338d4
i 03266 v 000000001e36e7c4
i 03267 v 000000001e3eab45
i 03268 v 000000001e48767b
i 03269 v 000000001e55a683
i 03270 v 000000001e66896a
i 03271 v 000000001e720051
i 03272 v 000000001e78017e
i 03273 v 000000001e838821
i 03274 v 000000001e844f00
i 03275 v 000000001ea82b5f
i 03276 v 000000001eab6bc4
i 03277 v 000000001ebb170e
i 03278 v 000000001ecf7c8e
i 03279 v 000000001f23a1f0
i 03280 v 000000001f2fd5f3
i 03281 v 000000001f393a1b
i 03282 v 000000001f4895c0
i 03283 v 000000001f6a5d9d
i 03284 v 000000001f7bf38e
i 03285 v 000000001f81153d
i 03286 v 000000001f889630
i 03287 v 000000001f8a818a
i 03288 v 000000001f98650d
i 03289 v 000000001fa085c1
i 03290 v 000000001fb10786
i 03291 v 000000001fb55265
i 03292 v 000000001fd4c138
i 03293 v 000000001ff72451
i 03294 v 0000000020000000
3.898 ms for 29 check bits
i 03295 v 00000000200002ba
i 03296 v 0000000020000486
i 03297 v 0000000020000743
i 03298 v 00000000200008e5
i 03299 v 000000002000109d
i 03300 v 00000000200019c7
i 03301 v 0000000020002111
i 03302 v 00000000200025fe
i 03303 v 0000000020002d00
i 03304 v 00000000200033f5
i 03305 v 00000000200046ea
i 03306 v 0000000020005ceb
i 03307 v 0000000020007a91
i 03308 v 00000000200081d1
i 03309 v 000000002000acbd
i 03310 v 000000002000bb6c
i 03311 v 000000002000d5e5
i 03312 v 000000002000ef20
i 03313 v 000000002001006d
i 03314 v 0000000020012318
i 03315 v 0000000020014445
i 03316 v 0000000020017154
i 03317 v 00000000200192be
i 03318 v 000000002001c16c
i 03319 v 000000002002113e
i 03320 v 0000000020022aeb
i 03321 v 00000000200246a0
i 03322 v 000000002002b666
i 03323 v 000000002002cc45
i 03324 v 000000002002fb84
i 03325 v 0000000020033306
i 03326 v 000000002003497f
i 03327 v 000000002003d062
i 03328 v 00000000200413e4
i 03329 v 0000000020043839
i 03330 v 000000002004ba81
i 03331 v 000000002004e9c3
i 03332 v 00000000200550a0
i 03333 v 000000002005a0f5
i 03334 v 0000000020061c49
i 03335 v 00000000200678ee
i 03336 v 000000002006fd16
i 03337 v 0000000020078cde
i 03338 v 000000002007cf57
i 03339 v 0000000020080ad5
i 03340 v 00000000200857ac
i 03341 v 0000000020091cab
i 03342 v 000000002009b6fd
i 03343 v 000000002009ce3b
i 03344 v 00000000200a5d52
i 03345 v 00000000200b6338
i 03346 v 00000000200bb816
i 03347 v 00000000200c929e
i 03348 v 00000000200cb626
i 03349 v 00000000200d0585
i 03350 v 00000000200d6ba3
i 03351 v 00000000200db2e9
i 03352 v 00000000200e1751
i 03353 v 00000000200ea979
i 03354 v 00000000200ec1b7
i 03355 v 00000000200f6132
i 03356 v 000000002010409f
i 03357 v 000000002010be86
i 03358 v 0000000020130212
i 03359 v 00000000201337eb
i 03360 v 0000000020133c7c
i 03361 v 0000000020135dd1
i 03362 v 0000000020139c94
i 03363 v 000000002013cf73
i 03364 v 0000000020143f5f
i 03365 v 00000000201456b2
i 03366 v 0000000020148f5b
i 03367 v 000000002015f1eb
i 03368 v 0000000020167b75
i 03369 v 000000002018c1b0
i 03370 v 0000000020193eeb
i 03371 v 00000000201971ad
i 03372 v 000000002019e695
i 03373 v 00000000201a475e
i 03374 v 00000000201be538
i 03375 v 00000000201c40eb
i 03376 v 00000000201d5f3a
i 03377 v 00000000201e4a8c
i 03378 v 0000000020202b13
i 03379 v 0000000020210677
i 03380 v 0000000020214284
i 03381 v 000000002022c5ca
i 03382 v 000000002023a997
i 03383 v 000000002025e617
i 03384 v 0000000020260997
i 03385 v 0000000020262bbc
i 03386 v 000000002028b0fb
i 03387 v 000000002029a266
i 03388 v 00000000202b0e7a
i 03389 v 00000000202ed692
i 03390 v 00000000202f181f
i 03391 v 0000000020302dd2
i 03392 v 000000002030f600
i 03393 v 0000000020325904
i 03394 v 0000000020329958
i 03395 v 000000002033f3e7
i 03396 v 0000000020344b3e
i 03397 v 000000002034a2aa
i 03398 v 00000000203512cf
i 03399 v 0000000020399edc
i 03400 v 000000002039ad9b
i 03401 v 00000000203a67bc
i 03402 v 00000000203d8bd5
i 03403 v 00000000203eea39
i 03404 v 00000000203f68c4
i 03405 v 000000002041caac
i 03406 v 0000000020420ff5
i 03407 v 0000000020425bef
i 03408 v 000000002043f3e3
i 03409 v 0000000020440db0
i 03410 v 000000002045dfd1
i 03411 v 00000000204860a0
i 03412 v 0000000020499046
i 03413 v 00000000204a44ea
i 03414 v 00000000204b6dfd
i 03415 v 00000000204d750e
i 03416 v 00000000204da123
i 03417 v 00000000204f1af9
i 03418 v 00000000204f2c7e
i 03419 v 000000002050caee
i 03420 v 000000002052bb86
i 03421 v 000000002055053a
i 03422 v 000000002056a464
i 03423 v 00000000205788c8
i 03424 v 0000000020590ced
i 03425 v 00000000205b11d5
i 03426 v 0000000020604bfa
i 03427 v 000000002060d6c1
i 03428 v 0000000020629a37
i 03429 v 000000002062becb
i 03430 v 000000002063643b
i 03431 v 000000002063d717
i 03432 v 0000000020641d20
i 03433 v 0000000020653f42
i 03434 v 00000000206e350b
i 03435 v 0000000020708131
i 03436 v 000000002070f714
i 03437 v 0000000020743635
i 03438 v 0000000020754ae8
i 03439 v 00000000207821a0
i 03440 v 00000000207a8de5
i 03441 v 00000000207c35c8
i 03442 v 00000000207ce71f
i 03443 v 00000000207dab61
i 03444 v 000000002080f5c8
i 03445 v 00000000208138fd
i 03446 v 000000002082d5df
i 03447 v 0000000020830b30
i 03448 v 00000000208ce635
i 03449 v 00000000208d1586
i 03450 v 000000002091dbda
i 03451 v 000000002092a7d4
i 03452 v 00000000209340ea
i 03453 v 0000000020938481
i 03454 v 00000000209bb600
i 03455 v 00000000209bda27
i 03456 v 00000000209c949b
i 03457 v 0000000020a1b8c1
i 03458 v 0000000020a41162
i 03459 v 0000000020a49bde
i 03460 v 0000000020a5d814
i 03461 v 0000000020a64a62
i 03462 v 0000000020aa70a4
i 03463 v 0000000020ae067a
i 03464 v 0000000020b0cc67
i 03465 v 0000000020b170b9
i 03466 v 0000000020b6bd6b
i 03467 v 0000000020b7a494
i 03468 v 0000000020b9d522
i 03469 v 0000000020be0b10
i 03470 v 0000000020bfb9db
i 03471 v 0000000020c0c363
i 03472 v 0000000020c124ea
i 03473 v 0000000020c15fab
i 03474 v 0000000020c6b954
i 03475 v 0000000020c909bb
i 03476 v 0000000020c98c4c
